Driver_ID,dr_city,dr_state,dr_contract,dr_commission,dr_paytype,dr_wkbase,dr_onduty,dr_status
57192,HIALEAH                       ,FL ,1,100,COMMISSION,0,0,236
57199,CAPITOL HEIGHTS               ,MD ,1,100,COMMISSION,0,1,107
57215,UNION                         ,NJ ,1,100,COMMISSION,0,1,107
57216,UNION                         ,NJ ,1,100,COMMISSION,0,1,107
57219,INGLEWOOD                     ,CA ,1,100,COMMISSION,NULL,0,236
57220,EAST HAVEN                    ,CT ,1,100,COMMISSION,0,1,107
57246,MINNEAPOLIS                   ,MN ,1,100,COMMISSION,0,0,236
57248,OLATHE                        ,KS ,1,100,COMMISSION,0,0,236
57254,KENNESAW                      ,GA ,1,100,COMMISSION,0,1,107
57255,KENNESAW                      ,GA ,1,100,COMMISSION,0,1,107
57257,FRAMINGHAM                    ,MA ,1,100,COMMISSION,NULL,1,107
57285,MIAMI                         ,FL ,1,100,COMMISSION,0,1,107
57289,INGLEWOOD                     ,CA ,1,100,COMMISSION,NULL,0,236
57300,MARGATE                       ,FL ,1,100,COMMISSION,0,1,107
57324,FRAMINGHAM                    ,MA ,1,100,COMMISSION,NULL,1,107
57364,PATERSON                      ,NJ ,1,100,COMMISSION,0,0,236
57365,BRONX                         ,NY ,1,100,COMMISSION,0,0,236
57390,PATERSON                      ,NJ ,1,100,COMMISSION,0,0,236
57402,MINNEAPOLIS                   ,MN ,1,100,COMMISSION,0,1,107
57411,LONGWOOD                      ,FL ,1,100,COMMISSION,0,0,236
57413,RIVERSIDE                     ,CA ,1,100,COMMISSION,NULL,0,236
57417,PATERSON                      ,NJ ,1,100,COMMISSION,0,0,236
57420,EAST HAVEN                    ,CT ,1,100,COMMISSION,NULL,1,107
57433,PENSACOLA                     ,FL ,1,100,COMMISSION,NULL,1,107
57439,PENSACOLA                     ,FL ,1,100,COMMISSION,NULL,1,107
57441,JONESBORO                     ,GA ,1,100,COMMISSION,0,0,236
57452,STAFFORD                      ,VA ,1,100,COMMISSION,NULL,0,236
57468,SOUTH ATTLEBORO               ,MA ,1,100,COMMISSION,0,0,236
57477,WOODBRIDGE RD                 ,VA ,1,100,COMMISSION,NULL,0,236
57489,TAMPA                         ,FL ,1,100,COMMISSION,0,1,107
57518,WEATHERSFIELD                 ,CT ,1,100,COMMISSION,0,1,107
57528,AUSTIN                        ,TX ,1,100,COMMISSION,NULL,1,107
57532,YUMA                          ,AZ ,1,100,COMMISSION,0,1,107
57542,INDEPENDENCE                  ,MO ,1,100,COMMISSION,0,1,107
57548,CAROL STREAM                  ,IL ,1,100,COMMISSION,0,1,107
57549,PORT HOPE                     ,ON ,1,0,DAILY     ,0,0,236
57632,SAINT PAUL                    ,MN ,1,100,COMMISSION,0,1,107
57644,TULSA                         ,OK ,1,100,COMMISSION,0,1,107
57651,LAWRENCEVILLE                 ,GA ,1,100,COMMISSION,NULL,1,107
57655,FRANKLIN                      ,MA ,1,100,COMMISSION,0,1,107
57656,WEST VALLEY                   ,UT ,1,100,COMMISSION,NULL,1,107
57657,WEST HAVEN                    ,CT ,1,100,COMMISSION,0,0,236
57658,WEST HAVEN                    ,CT ,1,100,COMMISSION,0,0,236
57663,MESA                          ,AZ ,1,100,COMMISSION,NULL,1,107
57665,MESA                          ,AZ ,1,100,COMMISSION,0,1,107
57667,MESA                          ,AZ ,1,100,COMMISSION,NULL,1,107
57669,MESA                          ,AZ ,1,100,COMMISSION,0,1,107
57676,MESA                          ,AZ ,1,100,COMMISSION,NULL,1,107
57677,MESA                          ,AZ ,1,100,COMMISSION,NULL,1,107
57678,MESA                          ,AZ ,1,100,COMMISSION,0,1,107
57708,ORLANDO                       ,FL ,1,100,COMMISSION,0,0,236
57730,NEW BALTIMORE                 ,MI ,1,100,COMMISSION,0,0,236
57732,SHELBY TWP                    ,MI ,1,100,COMMISSION,NULL,0,236
57738,WYOMING                       ,MI ,1,100,COMMISSION,NULL,0,236
57793,LONDON                        ,ON ,1,0,DAILY     ,0,0,236
57801,SALT LAKE CITY                ,UT ,1,100,COMMISSION,0,0,236
57817,CHATTANOOGA                   ,TN ,1,100,COMMISSION,NULL,0,236
57822,TAMPA                         ,FL ,1,100,COMMISSION,0,0,236
57825,SOUTH ATTLEBORO               ,MA ,1,100,COMMISSION,0,0,236
57838,PHOENIX                       ,AZ ,1,100,COMMISSION,0,0,236
57855,RIALTO                        ,CA ,1,100,COMMISSION,NULL,1,107
57872,MERIDEN                       ,CT ,1,100,COMMISSION,NULL,0,236
57873,MERIDEN                       ,CT ,1,100,COMMISSION,NULL,0,236
57891,MERIDEN                       ,CT ,1,100,COMMISSION,NULL,0,236
57898,LODI                          ,NJ ,1,100,COMMISSION,NULL,1,107
57920,MONEE                         ,IL ,1,100,COMMISSION,NULL,0,236
57938,DERBY                         ,CT ,1,100,COMMISSION,NULL,1,107
57952,CUMBERLAND                    ,RI ,1,100,COMMISSION,0,1,107
57970,SHELBY TWP                    ,MI ,1,100,COMMISSION,NULL,1,107
57983,SAN MARCOS                    ,TX ,1,100,COMMISSION,0,0,236
57987,CAPE CORAL                    ,FL ,1,100,COMMISSION,0,0,236
57994,FREMONT                       ,CA ,1,100,COMMISSION,NULL,1,107
58007,N. LAS VEGAS                  ,NV ,1,100,COMMISSION,NULL,0,236
58009,DELANO                        ,CA ,1,100,COMMISSION,0,0,236
58013,CANTON                        ,OH ,1,100,COMMISSION,0,0,236
58027,VANCOUVER                     ,WA ,1,100,COMMISSION,0,0,236
58038,FREEHOLD                      ,NJ ,1,100,COMMISSION,NULL,1,107
58040,ORLANDO                       ,FL ,1,100,COMMISSION,0,1,107
58054,MESA                          ,AZ ,1,100,COMMISSION,0,1,107
58056,FREMONT                       ,CA ,1,100,COMMISSION,NULL,1,107
58069,WALNUTPORT                    ,PA ,1,100,COMMISSION,0,1,107
58076,HIALEAH                       ,FL ,1,100,COMMISSION,NULL,1,107
58086,ALLENTOWN                     ,PA ,1,100,COMMISSION,0,1,107
58102,BURNSVILLE                    ,MN ,1,100,COMMISSION,0,1,107
58111,BROCKTON                      ,MA ,1,100,COMMISSION,0,1,107
58112,BROCKTON                      ,MA ,1,100,COMMISSION,0,1,107
58125,JERSEY CITY                   ,NJ ,1,100,COMMISSION,NULL,0,236
58140,WINCHESTER                    ,VA ,1,100,COMMISSION,NULL,0,236
58147,BURNSVILLE                    ,MN ,1,100,COMMISSION,0,1,107
58184,PENSACOLA                     ,FL ,1,100,COMMISSION,NULL,1,107
58194,SALT LAKE CITY                ,UT ,1,100,COMMISSION,NULL,1,107
58200,NEW BALTIMORE                 ,MI ,1,100,COMMISSION,0,0,236
58228,CHATTANOOGA                   ,TN ,1,100,COMMISSION,NULL,0,236
58229,CHATTANOOGA                   ,TN ,1,100,COMMISSION,NULL,1,107
58230,ROSELLE                       ,NJ ,1,100,COMMISSION,0,0,236
58245,PICKERINGTON                  ,OH ,1,100,COMMISSION,0,1,107
58248,MIAMI                         ,FL ,1,100,COMMISSION,0,0,236
58263,AURORA                        ,IL ,1,100,COMMISSION,0,1,107
58269,COCONUT CREEK                 ,FL ,1,100,COMMISSION,0,0,236
58273,LONDON                        ,ON ,1,0,DAILY     ,0,0,236
58283,BRONX                         ,NY ,1,100,COMMISSION,0,1,107
58284,BROOKLYN                      ,NY ,1,100,COMMISSION,NULL,1,107
58292,LOS ANGELES                   ,CA ,1,100,COMMISSION,NULL,0,236
58299,UNION CITY                    ,NJ ,1,100,COMMISSION,NULL,1,107
58309,ENGLEWOOD                     ,NJ ,1,100,COMMISSION,NULL,1,107
58315,WOODLAND                      ,CA ,1,100,COMMISSION,0,0,236
58321,AMARILLO                      ,TX ,1,100,COMMISSION,0,1,107
58325,BRAMPTON                      ,ON ,1,0,DAILY     ,NULL,0,236
58326,NEW YORK                      ,NY ,1,100,COMMISSION,NULL,1,107
58332,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,0,236
58357,WARREN                        ,OH ,1,100,COMMISSION,NULL,1,107
58358,WARREN                        ,OH ,1,100,COMMISSION,NULL,1,107
58359,NEW BRITAIN                   ,CT ,1,100,COMMISSION,0,0,236
58361,NEW BRITAIN                   ,CT ,1,100,COMMISSION,NULL,0,236
58366,ORLEANS                       ,ON ,1,0,DAILY     ,NULL,1,107
58392,HEMPSTEAD                     ,NY ,1,100,COMMISSION,NULL,1,107
58406,CORONA                        ,CA ,1,100,COMMISSION,NULL,0,236
58412,RICHMOND HILL                 ,NY ,1,100,COMMISSION,0,1,107
58431,RICHMOND HILL                 ,NY ,1,100,COMMISSION,0,1,107
58448,CONYERS                       ,GA ,1,100,COMMISSION,NULL,1,107
58449,NEW YORK                      ,NY ,1,100,COMMISSION,NULL,1,107
58455,DAYTON                        ,TX ,1,100,COMMISSION,0,0,236
58473,CANYON COUNTRY                ,CA ,1,100,COMMISSION,0,0,236
58475,FRESNO                        ,CA ,1,100,COMMISSION,NULL,0,236
58480,CHARLOTTE                     ,NC ,1,100,COMMISSION,NULL,0,236
58503,HOUSTON                       ,TX ,1,100,COMMISSION,0,0,236
58517,LOS ANGELES                   ,CA ,1,100,COMMISSION,NULL,0,236
58526,SLIDELL                       ,LA ,1,100,COMMISSION,0,1,107
58549,VALLEY STEAM                  ,NY ,1,100,COMMISSION,NULL,1,107
58561,GAINESVILLE                   ,VA ,1,100,COMMISSION,NULL,1,107
58566,DALLAS                        ,TX ,1,100,COMMISSION,NULL,1,107
58574,WINCHESTER                    ,VA ,1,100,COMMISSION,0,0,236
58581,HAMMOND                       ,IN ,1,100,COMMISSION,0,1,107
58617,SAN LORENZO                   ,CA ,1,100,COMMISSION,NULL,1,107
58665,HAYWARD                       ,CA ,1,100,COMMISSION,0,0,236
58673,GARDEN GROVE                  ,CA ,1,100,COMMISSION,NULL,0,236
58679,OAKLAND                       ,CA ,1,100,COMMISSION,NULL,1,107
58682,CHATTANOOGA                   ,TN ,1,100,COMMISSION,0,1,107
58710,FREMONT                       ,CA ,1,100,COMMISSION,NULL,1,107
58730,THORNHILL                     ,ON ,1,0,DAILY     ,0,1,107
58731,DEDHAM                        ,MA ,1,100,COMMISSION,0,1,107
58736,WINONA                        ,ON ,1,0,DAILY     ,0,1,107
58737,GRETNA                        ,NE ,1,100,COMMISSION,0,1,107
58750,PUYALLUP                      ,WA ,1,100,COMMISSION,0,1,107
58771,WEST VALLEY                   ,UT ,1,100,COMMISSION,NULL,1,107
58783,SAINT PAUL                    ,MN ,1,100,COMMISSION,NULL,1,107
58785,SAINT PAUL                    ,MN ,1,100,COMMISSION,0,1,107
58819,FT MYERS                      ,FL ,1,100,COMMISSION,0,0,236
58845,GRETNA                        ,NE ,1,100,COMMISSION,0,1,107
58853,PATERSON                      ,NJ ,1,100,COMMISSION,NULL,0,236
58854,STEPHENS CITY                 ,VA ,1,100,COMMISSION,0,1,107
58855,STEPHENS CITY                 ,VA ,1,100,COMMISSION,0,1,107
58866,CRANSTON                      ,RI ,1,100,COMMISSION,NULL,1,107
58909,PATERSON                      ,NJ ,1,100,COMMISSION,NULL,0,236
58910,PATERSON                      ,NJ ,1,100,COMMISSION,0,0,236
58911,PATERSON                      ,NJ ,1,100,COMMISSION,0,0,236
58932,FT MYERS                      ,FL ,1,100,COMMISSION,0,0,236
58956,BRONX                         ,NY ,1,100,COMMISSION,0,0,236
58965,WARREN                        ,OH ,1,100,COMMISSION,NULL,0,236
58966,HOUSTON                       ,TX ,1,100,COMMISSION,0,1,107
58970,HOUSTON                       ,TX ,1,100,COMMISSION,0,1,107
58974,UNION CITY                    ,CA ,1,100,COMMISSION,NULL,1,107
58980,ONTARIO                       ,CA ,1,100,COMMISSION,0,1,107
59021,LAWRENCEVILLE                 ,GA ,1,100,COMMISSION,NULL,0,236
59024,CHARLOTTE                     ,NC ,1,100,COMMISSION,NULL,0,236
59036,KENT                          ,WA ,1,100,COMMISSION,NULL,1,107
59056,DALLAS                        ,TX ,1,100,COMMISSION,NULL,0,236
59057,DALLAS                        ,TX ,1,100,COMMISSION,NULL,0,236
59063,WARREN                        ,OH ,1,100,COMMISSION,NULL,1,107
59072,PATERSON                      ,NJ ,1,100,COMMISSION,NULL,0,236
59073,CRETE                         ,IL ,1,100,COMMISSION,NULL,1,107
59077,PLAINFIELD                    ,NJ ,1,100,COMMISSION,NULL,1,107
59078,PLAINFIELD                    ,NJ ,1,100,COMMISSION,NULL,1,107
59079,CRETE                         ,IL ,1,100,COMMISSION,0,1,107
59093,AURORA                        ,ON ,1,0,DAILY     ,0,1,107
59094,CUMBERLAND                    ,MD ,1,100,COMMISSION,0,1,107
59117,MIAMI                         ,FL ,1,100,COMMISSION,NULL,0,236
59119,EASTVALE                      ,CA ,1,100,COMMISSION,0,0,236
59120,LA HABRA                      ,CA ,1,100,COMMISSION,0,0,236
59122,SNELLEVILLE                   ,GA ,1,100,COMMISSION,NULL,1,107
59129,FRESNO                        ,CA ,1,100,COMMISSION,NULL,0,236
59130,ANTIOCH                       ,TN ,1,100,COMMISSION,0,1,107
59150,BROOKLYN PARK                 ,MN ,1,100,COMMISSION,NULL,1,107
59154,BROOKLYN PARK                 ,MN ,1,100,COMMISSION,NULL,0,236
59159,BROOKLYN                      ,NY ,1,100,COMMISSION,NULL,1,107
59168,MIDDLEBURY                    ,VT ,1,100,COMMISSION,0,0,236
59175,SILVER SPRING                 ,MD ,1,100,COMMISSION,0,1,107
59178,ROMEOVILLE                    ,IL ,1,100,COMMISSION,0,1,107
59210,AMITYVILLE                    ,NY ,1,100,COMMISSION,NULL,1,107
59211,WOBURN                        ,MA ,1,100,COMMISSION,0,1,107
59217,DUNCANVILLE                   ,TX ,1,100,COMMISSION,NULL,0,236
59227,JOLIET                        ,IL ,1,100,COMMISSION,NULL,1,107
59228,CENTRAL ISLIP                 ,NY ,1,100,COMMISSION,0,1,107
59232,NEW BALTIMORE                 ,MI ,1,100,COMMISSION,NULL,0,236
59245,WOBURN                        ,MA ,1,100,COMMISSION,NULL,1,107
59246,WOBURN                        ,MA ,1,100,COMMISSION,NULL,1,107
59268,WOBURN                        ,MA ,1,100,COMMISSION,NULL,1,107
59270,DAYTON                        ,TX ,1,100,COMMISSION,0,0,236
59272,OCOEE                         ,FL ,1,100,COMMISSION,0,1,107
59277,"SURREY,BC,V3S2B5              ",BC ,1,100,COMMISSION,NULL,1,107
59285,CANTON                        ,OH ,1,0,WEEKLY    ,0,1,107
59287,BOSTON                        ,MA ,1,100,COMMISSION,0,1,107
59302,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,0,236
59305,PROVIDENCE                    ,RI ,1,100,COMMISSION,NULL,1,107
59306,NEW BALTIMORE                 ,MI ,1,100,COMMISSION,NULL,0,236
59307,CAMDEN                        ,NJ ,1,100,COMMISSION,NULL,1,107
59309,SNELLVILLE                    ,GA ,1,100,COMMISSION,NULL,1,107
59319,ROMULUS                       ,MI ,1,100,COMMISSION,0,1,107
59320,PHILADELPHIA                  ,PA ,1,100,COMMISSION,0,0,236
59327,SPRINGFIELD                   ,MA ,1,100,COMMISSION,NULL,0,236
59328,SHELBY TWP                    ,MI ,1,100,COMMISSION,NULL,1,107
59332,WEEHAWKIN                     ,NJ ,1,100,COMMISSION,NULL,0,236
59334,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,0,236
59344,WOONSOCKET                    ,RI ,1,100,COMMISSION,NULL,1,107
59352,FITCHBURG                     ,MA ,1,100,COMMISSION,0,1,107
59353,FITCHBURG                     ,MA ,1,100,COMMISSION,0,1,107
59360,LAPLACE                       ,LA ,1,100,COMMISSION,0,1,107
59362,OKLAHOMA CITY                 ,OK ,1,100,COMMISSION,0,1,107
59365,SANTA MARIA                   ,CA ,1,100,COMMISSION,0,1,107
59366,OROVILLE                      ,CA ,1,100,COMMISSION,0,1,107
59380,SPRINGFIELD                   ,CT ,1,100,COMMISSION,0,1,107
59384,YORK                          ,PA ,1,100,COMMISSION,0,0,236
59385,HENSLEY                       ,AR ,1,100,COMMISSION,0,1,107
59387,SPENCER                       ,MA ,1,100,COMMISSION,0,1,107
59388,ANCHORAGE                     ,AK ,1,100,COMMISSION,0,1,107
59389,ERIE                          ,PA ,1,100,COMMISSION,0,1,107
59399,DORR                          ,MI ,1,100,COMMISSION,0,1,107
59400,BAYAMON                       ,PR ,1,100,COMMISSION,0,1,107
59401,DE PERE                       ,WI ,1,100,COMMISSION,0,1,107
59404,NEWTON FALLS                  ,OH ,1,100,COMMISSION,NULL,0,236
59407,JANESVILLE                    ,WI ,1,100,COMMISSION,NULL,0,236
59410,JANESVILLE                    ,WI ,1,100,COMMISSION,NULL,0,236
59416,CHICAGO                       ,IL ,1,100,COMMISSION,NULL,1,107
59425,CHICAGO                       ,IL ,1,100,COMMISSION,NULL,1,107
59427,CHICAGO                       ,IL ,1,100,COMMISSION,NULL,1,107
59435,CICERO                        ,IL ,1,100,COMMISSION,0,1,107
59439,SAN MARCOS                    ,CA ,1,100,COMMISSION,0,1,107
59441,WARREN                        ,OH ,1,100,COMMISSION,NULL,1,107
59442,WARREN                        ,OH ,1,100,COMMISSION,NULL,1,107
59443,WARREN                        ,OH ,1,100,COMMISSION,NULL,1,107
59444,WARREN                        ,OH ,1,100,COMMISSION,NULL,1,107
59449,ALTOONA                       ,WI ,1,100,COMMISSION,0,1,107
59450,PRIOR LAKE                    ,MN ,1,100,COMMISSION,0,1,107
59451,WILLIAMSVILLE                 ,NY ,1,100,COMMISSION,0,1,107
59454,HILTON                        ,NY ,1,100,COMMISSION,0,1,107
59455,MEMPHIS                       ,TN ,1,100,COMMISSION,0,1,107
59458,EDGERTON                      ,WI ,1,100,COMMISSION,0,1,107
59459,DULUTH                        ,MN ,1,0,WEEKLY    ,0,1,107
59470,ROCKFORD                      ,IL ,1,100,COMMISSION,0,1,107
59473,CANTON                        ,OH ,1,100,COMMISSION,0,1,107
59474,KENT                          ,OH ,1,100,COMMISSION,NULL,0,236
59475,YOUNGTOWN                     ,OH ,1,100,COMMISSION,NULL,1,107
59481,FT MYERS                      ,FL ,1,100,COMMISSION,0,0,236
59488,PROVIDENCE                    ,RI ,1,100,COMMISSION,0,0,236
59512,SNELLVILLE                    ,GA ,1,100,COMMISSION,NULL,1,107
59513,COVINGTON                     ,GA ,1,100,COMMISSION,NULL,1,107
59515,DULUTH                        ,GA ,1,100,COMMISSION,NULL,0,236
59524,DULUTH                        ,GA ,1,100,COMMISSION,NULL,1,107
59527,MESA                          ,AZ ,1,100,COMMISSION,0,1,107
59528,MESA                          ,AZ ,1,100,COMMISSION,NULL,1,107
59529,MESA                          ,AZ ,1,100,COMMISSION,0,1,107
59540,LA CROSSE                     ,WI ,1,100,COMMISSION,0,0,236
59541,EVANSVILLE                    ,IN ,1,100,COMMISSION,0,0,236
59544,KISSIMMEE                     ,FL ,1,100,COMMISSION,0,1,107
59546,LAWRENCEVILLE                 ,GA ,1,100,COMMISSION,0,1,107
59550,FORT WAYNE                    ,IN ,1,100,COMMISSION,0,0,236
59551,HARPERS FERRY                 ,WV ,1,100,COMMISSION,0,0,236
59553,DELAND                        ,FL ,1,100,COMMISSION,0,0,236
59555,JACKSONVILLE                  ,FL ,1,100,COMMISSION,0,1,107
59557,NEW BOSTON                    ,MI ,1,100,COMMISSION,NULL,0,236
59558,SYRACUSE                      ,NY ,1,100,COMMISSION,0,0,236
59561,SYLVA                         ,NC ,1,100,COMMISSION,0,1,107
